Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",1963,141202036.0,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,8401.097,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,123.441089464144,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,39.6776844999995,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,37.3029445254226,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,38.4637462992862,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",1963,102691339.0,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,68306.8100302043,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,49.4068505558284,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,47.2698078819937,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,48.3204332728397,
Arab World,ARB,SP.POP.TOTL,"Population, total",1963,100034191.0,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,4195.048,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,61.0985074626866,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,516.739524018403,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,65.6148201928324,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,61.9829580635828,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,63.8044403921558,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",1963,4432240.0,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,0.0913165092706066,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,73039.9264705822,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,71.4213655529491,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,66.1166708118346,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,68.696047369717,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",1963,93840016.0,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,5.31218290024094,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,271814.310582125,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,163.025364181927,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,52.622072719741,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,48.6506441510871,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,50.5575393348621,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",1963,1083884354.0,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,3.5266714499372,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,1565199.84456186,
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,70.9809860481353,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,64.6782936488354,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,67.7470651335077,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",1963,690411692.0,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,3.4328539267992,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1963,42.1759490182795,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,109.983261629054,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,72.4649479437469,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,66.9036858876876,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,69.6128515558842,
European Union,EUU,SP.POP.TOTL,"Population, total",1963,366516509.0,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,219831.564757483,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,14.9931818689044,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,419.323543966731,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,59.5977554874627,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,55.4133107503425,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,57.4466566654706,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",1963,238612680.0,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,94850.7647590156,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,10.3147727982348,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,48.966765199217,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,47.5245035784285,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,48.2311987362649,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",1963,114101578.0,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,2.00534986505261,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,1494900.221,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1963,49.4367709949564,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,44.593313502495,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,3283.14145301388,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,73.4985977711406,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,66.7675266992048,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,70.0503873907244,
North America,NAC,SP.POP.TOTL,"Population, total",1963,208253700.0,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,47649.6818181953,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1963,3.63804830013081,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,98.9785796342667,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,43.2902544814745,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,44.6628794187305,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,43.9914379725128,
South Asia,SAS,SP.POP.TOTL,"Population, total",1963,610498308.0,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,31868.5630486661,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,164.442690082503,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,43.1341711443987,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,40.2830348990483,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,41.6833565529072,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",1963,243893375.0,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,28592.5693392035,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,180.22877411624,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,46.0392208524744,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,42.8717934768247,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,44.4327209668265,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",1964,144920186.0,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,9699.215,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,131.852422747254,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,40.0772401447113,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,37.7068245324267,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,38.8670727302204,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",1964,104953470.0,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,61861.4532650547,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,50.0101250311137,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,47.844577116783,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,48.910019198409,
Arab World,ARB,SP.POP.TOTL,"Population, total",1964,102832792.0,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,8320.423,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,70.6701337295691,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,547.950527291095,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,65.9257106874879,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,62.2905943784996,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,64.1137961976087,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",1964,4508189.0,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,0.0958541279454513,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,81698.1004631763,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,71.7795345918883,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,66.4699557564447,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,69.0524845388753,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",1964,94715795.0,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,4.97187812660898,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,313749.300120825,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,182.711552594382,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,53.8564628855982,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,49.77912441936,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,51.7436498780001,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",1964,1109291332.0,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,3.47394631513894,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,1736678.68427271,
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,71.4232952534489,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,65.0274316017845,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,68.1417723981343,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",1964,698355574.0,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,3.23945911787088,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1964,42.860160380652,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,119.548239921267,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,72.9245638644914,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,67.2814698559184,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,70.0308426943675,
European Union,EUU,SP.POP.TOTL,"Population, total",1964,369850237.0,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,236007.412495767,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,15.097963718771,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,452.492302306008,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,60.0688749200554,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,55.802110628639,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,57.8752920372916,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",1964,245147710.0,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,92341.640767753,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,11.2393004966887,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,49.5984732848196,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,48.08270804224,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,48.8261107653029,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",1964,117271192.0,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,2.07221606766418,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,1539098.572,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1964,49.087752642582,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,48.0323198686158,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,3480.42694456687,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,73.8243532802347,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,66.9700138135352,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,70.3132050501549,
North America,NAC,SP.POP.TOTL,"Population, total",1964,211262900.0,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,48650.8642346016,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1964,4.76040063855978,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,110.874643897598,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,43.9295512092937,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,45.2735863908841,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,44.6155208051556,
South Asia,SAS,SP.POP.TOTL,"Population, total",1964,623943328.0,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,37915.9709322283,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,157.589644526496,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,43.5449191631726,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,40.6928644967092,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,42.0945697090014,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",1964,249873656.0,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,29917.2012475465,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,199.517227525137,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,46.4324475119773,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,43.2667394178582,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,44.8269185053447,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",1965,148769974.0,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,12115.768,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,138.524029037349,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,40.473643292996,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,38.1046843184797,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,39.264841022967,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",1965,107289875.0,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,70831.1434223363,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,50.6165699841502,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,48.4113690497663,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,49.4964772338631,
Arab World,ARB,SP.POP.TOTL,"Population, total",1965,105736428.0,
